Date,Category,Rank,Product,Stars,N_Opinions,Price
28/10/2020,Amazon Launchpad,63,Spedal Webcam con Trípode 120° Gran Angular Full HD 1080P Cámara Web para Videoconferencia Webcam con Micrófonos Streaming para Youtube OBS Twitch Skype Compatible con Mac Windows 10/8/7,4.3,764,28.15
28/10/2020,Amazon Launchpad,64,"DYNASONIC - Altavoz Bluetooth Portatil Karaoke con Micrófonos Incluidos | Lector USB y SD, Radio FM Modelo 025 (1 Micrófono)",4.1,1512,43.99
28/10/2020,Amazon Launchpad,65,Femometer 50 test de ovulación y 20 test de embarazo ultrasensibles 20mIU/ml，Resultados Precisos con la App (iOS & Android) Reconocimiento Automático de los Resultados de las Pruebas,4.3,1900,17.99
28/10/2020,Amazon Launchpad,66,"LUNA mini 2 de FOREO es el limpiador facial con modo anti-edad. Un cepillo facial sónico de silicona, para todo tipo de piel |Sunflower Yellow| Recargable a través USB",4.5,3519,103.29
28/10/2020,Amazon Launchpad,67,"HOPOSO Electroestimulador Muscular Abdominales, Estimulación Muscular Masajeador Eléctrico Cinturón Abdomen/Brazo/Piernas/Glúteos",3.5,967,25.99
28/10/2020,Amazon Launchpad,68,This Works Sueño Profundo Spray De Almohada 75ml,4.4,5302,22.45
28/10/2020,Amazon Launchpad,69,Call It a Night mask,4.7,470,9.99
28/10/2020,Amazon Launchpad,70,"Netatmo Control de calidad de ambiente de tu hogar, aire interior, temperatura, humedad, sonido y CO2, NHC-EC",4.3,50,99.90
28/10/2020,Amazon Launchpad,71,"Mixcder E7 Active Cancelación de Ruido Auriculares Bluetooth con Micrófono Hi-Fi Deep Bass Auriculares Inalámbricos sobre el Oído, Cómodo Protein Earpads, para PC/Teléfonos Celulares/TV - Negro",4.1,2952,45.59
28/10/2020,Amazon Launchpad,72,"tado° Sensor de Temperatura Inalámbrico - un accesorio para los Cabezales Termostáticos Inteligentes, Instálalo tú mismo",5.0,5,67.99
28/10/2020,Amazon Launchpad,73,SMILEAT fruta variada pouch 100 gr,4.5,15,0.83
28/10/2020,Amazon Launchpad,74,"Mixcder E9 Auriculares inalámbricos con Cancelación de Ruido Activa Carga Rápida Casco Bluetooth 5.0 con Micrófono, Earpads Cómodas, 40 mm Controlador Doble, Bluetooth CSR, 35 Horas de Juego",4.4,1967,63.99
28/10/2020,Amazon Launchpad,75,"Tangle Teezer the Ultimate Finishing Cepillo, Color Negro, 100 gr",4.6,5625,10.35
28/10/2020,Amazon Launchpad,76,Grefay Soporte Movil Bicicleta Metalizado Soporte Manillar Motocicleta Scooter para 4.5-7.0 Pulgada Smartphones con Rotación 360°,4.4,5704,15.99
28/10/2020,Amazon Launchpad,77,BlenderBottle Classic Loop - Botella Mezcladora de Batidos de proteínas con batidor Blenderball 820 ml,4.1,46,10.99
28/10/2020,Amazon Launchpad,78,"Combo 3 en 1: Vitaminas K2, D3 y Magnesio | Vitamina D3 3000IU, Vitamina K2 MK-7 150mcg, Magnesio 20mg | Apoya la absorción de calcio y los huesos normales | Fórmula de Alta Potencia por NutriZing",4.5,214,18.22
28/10/2020,Amazon Launchpad,79,"MastaPlasta - Parches AUTOADHESIVOS para reparación de Cuero y Otros Tejidos. Negro. Elije el tamaño y el diseño. Primeros Auxilios para sofás, Asientos de Coche, Bolsos, Chaquetas",4.4,1674,10.75
28/10/2020,Amazon Launchpad,80,"Casco de bici para niños | Casco de bici para niños y niñas pequeños, niños y niñas | Perfecto para patinetes eléctricos, triciclos, skateboarding y bicis | Ajustable y seguro | Tallas entre 49 y 55 cm | Casco de bici Green Tiger para niños con marcado CE",4.7,287,39.99
28/10/2020,Amazon Launchpad,81,"TOUCHBeauty Recortador de orejas de nariz eléctrico, Recortador de cejas, Depiladora Cejas, todo en un depilador para mujeres, tecnología de afeitar sin dolor AG-1458",3.9,472,15.98
28/10/2020,Amazon Launchpad,82,"Netatmo Estación Meteorológica Inalámbrica Interior Exterior Con Wifi, Compatible con Amazon Alexa y Apple HomeKit, NWS01-EC",4.3,5291,149.99
28/10/2020,Amazon Launchpad,83,"Netatmo Valvulas Termostaticas Wifi Inteligente Módulo adicional para el Termostato Intelligente y para el Paquete para calefacción colectiva, NAV -ES",4.2,186,79.90
28/10/2020,Amazon Launchpad,84,"NEWYES 12"" Tableta de Escritura LCD, Tableta gráfica, Ideal para hogar, Escuela u Oficina. Pilas Incluidas y 2 Imanes para la Nevera (Azul)",4.2,2013,5.95
28/10/2020,Amazon Launchpad,85,"nonda Adaptador USB C a USB, Adaptador USB-C a USB 3.0, USB Tipo-C a USB, Thunderbolt 3 a Adaptador USB hembra OTG para MacBook Pro 2019/2018/2017, MacBook Air 2018 y Más dispositivos tipo C",4.6,8166,7.63
28/10/2020,Amazon Launchpad,86,CooSpo Monitor Sensor Banda de Frecuencia Cardiaca Bluetooth 4.0 Ant + para Garmin Polar Wahoo Endomondo Zwift y Otros…,4.2,123,29.99
28/10/2020,Amazon Launchpad,87,Invisibobble Goma Color Mint To Be - 3 Unidades,4.4,4930,2.47
28/10/2020,Amazon Launchpad,88,Moza Mini S Estabilizador cardán Plegable para Smartphone de 3 Ejes de cámara Inteligente para grabación de Movimiento (Reacondicionado),3.5,11,59.00
28/10/2020,Amazon Launchpad,89,"XPLORA 4 - Teléfono Reloj 4G para niños (SIM no incluida) - Llamadas, Mensajes, Modo Colegio, SOS, GPS, cámara y podómetro - Incluye 2 años de garantía (Azul)",4.2,596,159.00
28/10/2020,Amazon Launchpad,90,"PowerCube Original - Regleta de 5 tomas de corriente, Color Rojo",4.7,300,11.99
28/10/2020,Amazon Launchpad,91,BB-9E App-Enabled Droid con Droid Trainer de Sphero,4.6,6913,19.50
28/10/2020,Amazon Launchpad,92,"OzDenta Emerald Férula dental de descarga nocturna, anti bruxismo (rechinar los dientes), trastornos del ATM 50 gr",3.2,3743,10.91
28/10/2020,Amazon Launchpad,93,"Tractive Localizador GPS para perros, rastreador con rango ilimitado, blanco",4.2,4137,22.00
28/10/2020,Amazon Launchpad,94,Chemex CM-1C - Cafetera de vacío,4.6,1013,38.88
28/10/2020,Amazon Launchpad,95,Bálsamo/cera para la barba 'Original' de Camden Barbershop Company ● cuidado natural de la barba ● fresco aroma ● 60 ml,4.1,2471,13.99
28/10/2020,Amazon Launchpad,96,"DYNASONIC - Altavoz Bluetooth Portátil con Karaoke | Radio FM y Lector USB SD (Modelo 1, 2 Micrófonos)",4.1,830,42.99
28/10/2020,Amazon Launchpad,97,"Auriculares Inalámbricos Bluetooth 5.0, BassPal Auriculares Wireless Impermeables con Estuche de Carga Mini Portátil, Micrófono Incorporado, Auriculares Deportivos Control Táctil para iOS y Android",4.3,521,17.59
28/10/2020,Amazon Launchpad,98,"NEEKFOX Mochila Ligera y compacta para Viaje, Excursionismo o Uso Diario, Mochila para Acampar Plegable de 35 L, Mochila Deportiva Ultraligera para Exteriores",4.4,4284,16.52
28/10/2020,Amazon Launchpad,99,Auténtica Miel Ecológica con Ajo Negro ecológico | Producto Gourmet de Calidad Premium | 100% Natural y Artesanal | Sin Azúcar Añadido | Producida en España | Certificación ecológica oficial | 240g,4.3,119,11.12
28/10/2020,Amazon Launchpad,100,POWERCUBE ORIGINAL USB,4.4,410,15.21
28/10/2020,Apps y Juegos,1,Shimmer y Shine: Juegos de Genios!,3.6,142,2.57
28/10/2020,Apps y Juegos,2,Minecraft,4.3,83866,6.99
28/10/2020,Apps y Juegos,3,Ultimate Lion Simulator,3.7,301,0.89
28/10/2020,Apps y Juegos,4,SEGA Classics,3.6,1658,12.99
28/10/2020,Apps y Juegos,5,Unicornio mágico recién nacido,3.1,11,2.70
28/10/2020,Apps y Juegos,6,Toca Kitchen 2,3.9,2187,4.49
28/10/2020,Apps y Juegos,7,Marcus Level,3.9,17,0.84
28/10/2020,Apps y Juegos,8,Dinosaur Simulator,3.5,340,0.92
28/10/2020,Apps y Juegos,9,Sonic The Hedgehog,4.3,1157,2.22
28/10/2020,Apps y Juegos,10,Peppa: Parque de Diversiones,4.2,470,3.49
28/10/2020,Apps y Juegos,11,Wildlife Simulator: Crocodile,3.4,121,0.74
28/10/2020,Apps y Juegos,12,Angry Birds Space,3.9,1719,2.26
28/10/2020,Apps y Juegos,13,Peppa Pig: La fiesta de Peppa,4.2,268,3.49
28/10/2020,Apps y Juegos,14,MrMC,3.3,242,2.82
28/10/2020,Apps y Juegos,15,Songsterr Guitar Tabs & Chords,3.9,1010,9.33
28/10/2020,Apps y Juegos,16,Peppa Pig: Las Vacaciones de Peppa Pig,4.1,886,3.49
28/10/2020,Apps y Juegos,17,Brain Test: Acertijos Engañosos Premium,5.0,2,4.25
28/10/2020,Apps y Juegos,18,iSilo,3.8,74,9.43
28/10/2020,Apps y Juegos,19,Angry Birds Star Wars,4.1,2357,2.69
28/10/2020,Apps y Juegos,20,Supermarket – Game for Kids (Supermercado – Juego de niños),3.2,26,1.99
28/10/2020,Apps y Juegos,21,Peppa Pig: La Gallina Feliz,4.3,335,3.49
28/10/2020,Apps y Juegos,22,My Dentist Game (Mi juego del dentista),3.8,39,1.99
28/10/2020,Apps y Juegos,23,Table Top Racing Premium,3.6,1002,2.77
28/10/2020,Apps y Juegos,24,Ultimate Shark Simulator,3.4,166,0.89
28/10/2020,Apps y Juegos,25,AirReceiver,3.6,8312,2.16
28/10/2020,Apps y Juegos,26,Gunfire Ball Attack,1.8,22,49.99
28/10/2020,Apps y Juegos,27,Multi-storey Car Parking 3D,3.6,237,0.88
28/10/2020,Apps y Juegos,28,Sonic CD,4.0,2202,2.25
28/10/2020,Apps y Juegos,29,Aprender a leer y escribir con Grin de 3 a 6 años FULL VERSION,,,10.99
28/10/2020,Apps y Juegos,30,Supersalón de belleza,3.5,183,4.43
28/10/2020,Apps y Juegos,31,Download Manager for Fire TV,3.9,1034,0.93
28/10/2020,Apps y Juegos,32,Ricky Zoom™: Bienvenido a Wheelford,4.1,19,4.49
28/10/2020,Apps y Juegos,33,2 wheels 4 life (FireTV),2.4,4,0.69
28/10/2020,Apps y Juegos,34,Planetventure,,,2.29
28/10/2020,Apps y Juegos,35,Mighty Dungeons,3.2,240,1.99
28/10/2020,Apps y Juegos,36,Calibre Sync,,,3.33
28/10/2020,Apps y Juegos,37,Dr. Panda Racers,3.9,119,4.49
28/10/2020,Apps y Juegos,38,PAW Patrol Air and Sea,4.1,1117,3.63
28/10/2020,Apps y Juegos,39,"Animales divertidos, completo. Bebé puzzle juegos para niños.",4.1,26,2.99
28/10/2020,Apps y Juegos,40,PJ Masks™: Academia de héroes,4.0,472,6.99
28/10/2020,Apps y Juegos,41,PSPlay: Unlimited PS4 Remote Play,3.4,52,4.99
28/10/2020,Apps y Juegos,42,Party Superstar - Glamour Stylist,1.8,19,49.99
28/10/2020,Apps y Juegos,43,FAP Citroen/Peugeot ELM327 OBD2,4.1,220,9.55
28/10/2020,Apps y Juegos,44,Sudden Death Soccer,2.6,9,0.72
28/10/2020,Apps y Juegos,45,Incredibox,4.5,105,3.99
28/10/2020,Apps y Juegos,46,Survivalcraft 2,3.6,368,3.99
28/10/2020,Apps y Juegos,47,Toca Pet Doctor,4.0,1262,4.49
28/10/2020,Apps y Juegos,48,Crazy Taxi,3.8,155,3.69
28/10/2020,Apps y Juegos,49,Blaze and the Monster Machines Obstacle Course Challenge,3.9,340,4.26
28/10/2020,Apps y Juegos,50,Pocoyo: Algo entre amigos HD,3.8,14,1.79
28/10/2020,Apps y Juegos,51,Five Nights at Freddy's 2,3.9,5406,2.40
28/10/2020,Apps y Juegos,52,Galaxy Attack HD,3.1,14,1.00
28/10/2020,Apps y Juegos,53,Peekaboo Animal para Fire TV,3.3,17,2.29
28/10/2020,Apps y Juegos,54,LEGO® Jurassic World™,4.1,730,4.62
28/10/2020,Apps y Juegos,55,Spider City Adventure,1.8,11,49.99
28/10/2020,Apps y Juegos,56,Bob Esponja: Bob Esponja a la carrera,3.8,353,3.67
28/10/2020,Apps y Juegos,57,Ben 10 - A toda velocidad,3.8,101,2.30
28/10/2020,Apps y Juegos,58,Toca Hair Salon Me,3.4,601,4.49
28/10/2020,Apps y Juegos,59,Ghostcom Radar Pro,3.4,20,1.63
28/10/2020,Apps y Juegos,60,3D Spirit Board PLUS,,,0.84
28/10/2020,Apps y Juegos,61,"Matemáticas 456 FULL VERSION números, sumar, restar, ejercicios",5.0,2,6.99
28/10/2020,Apps y Juegos,62,Talking Spirit Box Radio EVP,3.7,13,0.99
28/10/2020,Apps y Juegos,63,Toca Life: School,4.1,432,4.49
28/10/2020,Apps y Juegos,64,Helix Halloween Jumper,3.0,7,0.99
28/10/2020,Apps y Juegos,65,Memory & Cache Cleaner Pro for Fire TV,3.5,175,1.34
28/10/2020,Apps y Juegos,66,Calibre Companion,3.8,398,3.99
28/10/2020,Apps y Juegos,67,Toca Life: Pets,4.2,360,4.49
28/10/2020,Apps y Juegos,68,Spinosaurus Survival Simulator,3.6,130,0.99
28/10/2020,Apps y Juegos,69,10monkeys Multiplicación,4.0,66,2.69
28/10/2020,Apps y Juegos,70,Sonic The Hedgehog 4 Episode II,4.3,1030,2.99
28/10/2020,Apps y Juegos,71,Toca Life: Stable,4.1,363,4.49
28/10/2020,Apps y Juegos,72,Martian Invaders,3.7,33,0.88
28/10/2020,Apps y Juegos,73,Slugerra: Dark Waters,3.5,22,4.46
28/10/2020,Apps y Juegos,74,DRAGON QUEST VIII,4.3,365,21.99
28/10/2020,Apps y Juegos,75,El Gato con Botas de los Grimm,3.6,14,2.99
28/10/2020,Apps y Juegos,76,Toca Life: Hospital,4.0,1006,4.49
28/10/2020,Apps y Juegos,77,Transporter Plane 3D,3.1,68,0.73
28/10/2020,Apps y Juegos,78,Eagle Simulator,3.4,350,0.74
28/10/2020,Apps y Juegos,79,Dash For Life - Monster Sprint,1.6,18,49.99
28/10/2020,Apps y Juegos,80,QB Football (Kindle Tablet Edition),3.0,4,0.79
28/10/2020,Apps y Juegos,81,A Space Shooter for 2 Bucks!,4.8,15,1.58
28/10/2020,Apps y Juegos,82,Snowman Jump,,,0.83
28/10/2020,Apps y Juegos,83,Riptide GP2,3.9,2187,1.99
28/10/2020,Apps y Juegos,84,Jurassic Life: Velociraptor Dinosaur Simulator,3.7,101,0.74
28/10/2020,Apps y Juegos,85,PJ Masks: Héroes a la carrera,4.1,1656,3.49
28/10/2020,Apps y Juegos,86,Geometry Dash,4.2,15132,1.79
28/10/2020,Apps y Juegos,87,Monster Truck Go,3.9,145,1.87
28/10/2020,Apps y Juegos,88,Snail Bob: Finding Home,4.0,156,0.79
28/10/2020,Apps y Juegos,89,Sabertooth Tiger Simulator,3.7,157,0.81
28/10/2020,Apps y Juegos,90,Dinosaur Chess: Learn to Play!,4.4,37,3.99
28/10/2020,Apps y Juegos,91,PAC-MAN Championship Edition DX,3.9,654,4.46
28/10/2020,Apps y Juegos,92,AutomatedHomeOnFire (companion app to AutomatedHome),2.8,11,4.49
28/10/2020,Apps y Juegos,93,Goat Simulator,3.9,2834,4.99
28/10/2020,Apps y Juegos,94,Peppa Pig: Un Día de Deporte,4.2,339,3.49
28/10/2020,Apps y Juegos,95,BusLoca,1.5,2,2.12
28/10/2020,Apps y Juegos,96,World of Dragons: Dragon Simulator,3.5,512,0.77
28/10/2020,Apps y Juegos,97,Ski Safari (Kindle Tablet Edition),3.5,605,0.76
28/10/2020,Apps y Juegos,98,Perfect Viewer,4.0,536,2.99
28/10/2020,Apps y Juegos,99,Galax Zero,3.7,56,1.79
28/10/2020,Apps y Juegos,100,Toca Hair Salon 3,4.0,1299,4.49
28/10/2020,Bebé,1,"Dodot Sensitive pañales talla 1, 2-5 kg, 276 pañales",4.7,2751,49.99
28/10/2020,Bebé,2,"Dodot Aqua Pure - Toallitas Bebé con 99% Agua, 18 Paquetes, 864 Toallitas",4.7,1166,28.99
28/10/2020,Bebé,3,"Dodot Bebé-Seco Pañales Talla 3, 280 Pañales, El Unico Pañal Con Canales De Aire, 6-10kg",4.7,1958,34.47
28/10/2020,Bebé,4,"Dodot Activity - Pañales con Ajuste más Resistente, 6-10 kg, Talla 3, 224 Unidades",4.5,1594,39.99
28/10/2020,Bebé,5,"WaterWipes Toallitas para Pieles Sensible de Bebé, 99.9% agua purificada, 60 Unidad (Paquete de 4)",4.7,19004,10.20
28/10/2020,Bebé,6,"Dodot Pants Pañal - Braguita Talla 3, 180 Pañales, 6-11 kg, Pañal-Braguita con Ajuste 360° Anti-fugas",4.7,556,29.99
28/10/2020,Bebé,7,Huggies Newborn Pañales Recién Nacido Talla 1 (2-5 kg) - 84 pañales,4.5,3698,10.99
28/10/2020,Bebé,8,"Dodot Sensitive Toallitas para Bebé 15 Paquetes de 54 Unidades, 810 Toallitas",4.8,996,23.32
28/10/2020,Bebé,9,"Philips Avent SCF042/27-2 - Tetinas natural flujo lento, 1m+, con 1 agujero",4.7,10894,3.45
28/10/2020,Bebé,10,Huggies Pure Toallitas para Bebé - 18 paquetes de 56 unidades (1008 Toallitas),4.5,7459,20.99
28/10/2020,Bebé,11,"Munchkin Miracle 360°- Vaso antiderrames entrenamiento con asas, azul, 207 ml",4.7,14058,7.64
28/10/2020,Bebé,12,"Tommee Tippee Sangenic Recambios Sistema avanzado para desechar pañales Twist & Click, Paquete de 3 Unidades (compatibles con los contenedores Sangenic TEC y Twist and Click)",4.7,11430,19.55
28/10/2020,Bebé,13,"Philips Avent Biberón Natural SCF037/17 - Biberón de 330 ml con tetina con flujo para recién nacidos, diseñada para imitar el tacto del pecho, 0% BPA, 6m+, color rosa",4.8,2392,6.40
28/10/2020,Bebé,14,Medela - Bolsas de almacenamiento para leche materna Talla:25-Count,4.8,2740,8.00
28/10/2020,Bebé,15,"Chelino Fashion & Love - Pañales para bebés con un peso comprendido entre 9 y 15 kilos, Talla 4",4.2,326,5.09
28/10/2020,Bebé,16,"Dodot Activity Pants Pañal-Braguita Talla 4, 135 Pañales, 9-15kg + Dodot Aqua Pure Toallitas para bebé, 1 Pack de 48 Toallitas Gratis",4.6,115,44.99
28/10/2020,Bebé,17,"DEAROPE Caja de Dientes, Caja para Dientes en Español de Leche, Caja de Madera para Guardar Dientes (Niña)",4.6,220,1.92
28/10/2020,Bebé,18,Huggies Ultra Comfort Pañales Talla 5 (11-25 Kg) - 126 Pañales,4.6,879,26.00
28/10/2020,Bebé,19,GHB Vigilabebés Inalambrico Bebé Monitor Inteligente con LCD 3.2 Pulgadas y Cámara Visión Nocturna,4.4,1363,59.19
28/10/2020,Bebé,20,NUK Detergente para biberones y tetinas | 380 ml,4.4,1338,4.55
28/10/2020,Bebé,21,"Mitosyl - Pomada Protectora, Previene y Trata las Irritaciones de la Piel del Bebé por Rozaduras del Pañal, 145g",4.8,208,9.50
28/10/2020,Bebé,22,"Dodot Activity Toallitas para Bebé 16 Paquetes de 54 Unidades, 864 Toallitas",4.8,418,26.28
28/10/2020,Bebé,23,"Lictin Baberos Bebe Impermeables- 5 Pcs Baberos Bebe con Mangas con Escote Ajustable, Baberos Bebe Impermeables con Mangas para Bebes de 0-24 Meses",4.2,658,9.99
28/10/2020,Bebé,24,"Vicloon Baberos del Bebé Impermeable,4pcs Delantal Ropa Babero Impermeable Infantil para Pintar con Mangas Largas de Bebé Unisexo Niños Niñas 6 Meses a 3 años Edad (Coche,Rana,Jirafa,Oso)",4.2,5188,8.99
28/10/2020,Bebé,25,"Organizador Coche, Protector de Asiento de PU Cuero para Coche Kick Mats con Comedor Poseedor Bandeja,Multi-Bolsillo de Almacenamiento de Coche Bebe para iPad Tablet Botella Bebida Juguete",4.3,689,18.59
28/10/2020,Bebé,26,Huggies Pure Toallitas para bebé - 672 Toallitas,4.6,657,14.95
28/10/2020,Bebé,27,"Suavinex Zero-Zero Biberón anticólicos +0 meses, 180 ml - Tetina Lactancia Materna, Flujo Adaptable",4.5,990,9.85
28/10/2020,Bebé,28,"Safety 1st Barrera de cama portátil, Niños, Azul",4.3,8109,23.00
28/10/2020,Bebé,29,"Chicco Phisio Soft - Chupete todo goma de silicona para 0-6 meses, color azul",4.7,1618,3.10
28/10/2020,Bebé,30,Suavinex - Chupete para bebés 0-6 meses. Chupete con tetina anatómica de silicona. 0% BPA. Color verde.,4.6,115,4.62
28/10/2020,Bebé,31,"Espejo Retrovisor Coche de VicTsing para Vigilar al Bebé en el Coche, 360° Ajustable Irrompible Interior Espejo Coche Bebé, para Los Asientos de Niños Orientados Hacia Atrás,100% Inastillable",4.4,2293,16.99
28/10/2020,Bebé,32,Tecnocolchón Colchón Capazo Viscoelástico Visco Baby | Reversible | Gran Suavidad | 72 x 33 cm. y Altura 8 cm.,4.7,1175,34.10
28/10/2020,Bebé,33,"Kit Protector Para Esquinas y Bordes | Juego de 8 Cantos Protectores y 1 Rollo, Cobertura Total de 6,4 M | Kit de la Seguridad del Niño en la Casa | Tope Puerta y 4 Cierre de Seguridad (Blanco Marfil)",4.5,2717,16.64
28/10/2020,Bebé,34,[20 Unidades] Protector Enchufes Seguridad Infantil Con Mecanismo De Giro Y Adhesivo 3M Ideal Para Bebes Niños Y Pequeños En El Hogar [Tapas Color Blanco] Schuko Europeo,4.4,489,7.99
28/10/2020,Bebé,35,"Babify Alfombra de Juegos Reversible XL/Colchoneta Infantil Plegable. Plegable, Antideslizante, extragrande, reversible, impermeable, portátil, de doble cara. (180x200x1cm)",4.7,779,29.95
28/10/2020,Bebé,36,ElecMotive 3 Piezas Babero con Mangas EVA Impermeable Babero de Manga larga Niños Niñas 6-36 Meses,4.3,530,8.99
28/10/2020,Bebé,37,"Hauck Autoclose N Stop - Puerta de seguridad para escaleras y puertas, magnética, cierre automático, indicador visual, 75-80 cm, sin taladrar, hierro, blanco",4.4,13786,29.99
28/10/2020,Bebé,38,"Caja para guardar dientes para niños y niñas, Regalo para niños en madera de souvenir, Acumulación de dientes (Niña)",4.6,863,2.21
28/10/2020,Bebé,39,"VASTFAFA Hamaca para Bebes, Eléctrica Mecedora para Bebés,Balancín Columpio Hamaca Plegado Con mosquitera,16 melodías,6 velocidades de oscilación medias (3100 Khaki)",4.4,967,46.99
28/10/2020,Bebé,40,"Dodot Sensitive Kit Recién Nacido: 28 pañales talla 1, 2-5 kg + 68 pañales talla 2, 4-8 kg + 54 Toallitas con caja dispensadora",4.7,843,24.79
28/10/2020,Bebé,41,"CompraFun 12Pcs Cerraduras de Seguridad para Niños, Cierre Alargado Seguridad Bebés, Bloqueo de Seguridad para Armarios Cajones Puertas Electrodomésticos Adhesivo 3M, Cuidado para Bebé Niños.",4.0,889,7.99
28/10/2020,Bebé,42,Mustela Hydra Bébé - Loción para cuerpo 500ml,4.8,2159,10.99
28/10/2020,Bebé,43,Rhinomer - Spray Nasal de Agua de Mar - Fuerza Fuerte 3 - Para Adultos y Niños mayores de 6 años - 135 ml,4.4,362,5.20
28/10/2020,Bebé,44,"Viedouce Baberos Bebés con Mangas, Impermeables Baberos Manga, Baberos bandolera para bebé con Bolsillo Delantero, Baberos de Alimentación Delantal para Niños Niñas de 6 Meses a 3 Años (2 pack)",4.6,2766,11.99
